id,node_id:id,class_id:id,relation,topic,topic_en,note
klink_cake_decorating_design_isced_f_2013_0212_1,spec_cake_decorating_design,kc_isced_0212,draws_on,طراحی بر پایه‌ی خواسته‌ی مشتری,design for a client brief,طرح پیش از اجرا با مشتری تأیید می‌شود.
klink_fondant_modelling_isced_f_2013_0214_0,spec_fondant_modelling,kc_isced_0214,draws_on,پیکرتراشی و مدل‌سازی,sculpting and modelling,همان اصولِ مدل‌سازی با گل، با خمیرِ شکر.
klink_fondant_modelling_isced_f_2013_0531_1,spec_fondant_modelling,kc_isced_0531,draws_on,خمیرِ شکر و رطوبت,sugar paste and humidity,رطوبتِ هوا فوندانت را شل و چسبناک می‌کند.
klink_tiered_cake_structure_isced_f_2013_0533_0,spec_tiered_cake_structure,kc_isced_0533,draws_on,ایستایی و تحملِ بار,statics and load bearing,وزنِ طبقه‌ی بالا باید روی ستونک‌ها بیفتد، نه روی کیک.
klink_tiered_cake_structure_isced_f_2013_0212_1,spec_tiered_cake_structure,kc_isced_0212,draws_on,طراحیِ سازه‌ای,structural design,طرح پیش از پخت از بالا و کنار کشیده می‌شود.
klink_plated_dessert_composition_isced_f_2013_0212_0,spec_plated_dessert_composition,kc_isced_0212,draws_on,ترکیب‌بندیِ دیداری,visual composition,تعادلِ رنگ و ارتفاع در بشقاب.
klink_plated_dessert_composition_isced_f_2013_1013_1,spec_plated_dessert_composition,kc_isced_1013,draws_on,زمان‌بندیِ سرو در رستوران,restaurant service timing,بستنی کنارِ کیکِ گرم باید در آخرین لحظه گذاشته شود.
klink_special_diet_baking_isced_f_2013_0915_0,spec_special_diet_baking,kc_isced_0915,draws_on,رژیم‌درمانی: سلیاک و دیابت,dietetics: coeliac disease and diabetes,برای بیمارِ سلیاک حتی ذره‌ای آردِ گندم آسیب می‌زند.
klink_special_diet_baking_isced_f_2013_0531_1,spec_special_diet_baking,kc_isced_0531,draws_on,جایگزین‌های گلوتن و آب‌دوست‌ها,gluten substitutes and hydrocolloids,صمغِ زانتان یا پسیلیوم جای کشسانیِ گلوتن را می‌گیرد.
klink_recipe_development_baking_isced_f_2013_0721_0,spec_recipe_development_baking,kc_isced_0721,draws_on,توسعه‌ی محصولِ غذایی,food product development,هر بار فقط یک متغیر عوض می‌شود تا اثرش معلوم شود.
klink_recipe_development_baking_isced_f_2013_0542_1,spec_recipe_development_baking,kc_isced_0542,draws_on,آزمونِ مقایسه‌ای,comparative testing,چشیدن توسطِ چند نفر بدونِ دانستنِ نامِ نمونه.
klink_chocolate_tempering_isced_f_2013_0531_0,spec_chocolate_tempering,kc_isced_0531,draws_on,چندشکلیِ بلورِ کره‌ی کاکائو,cocoa butter polymorphism,فقط بلورِ نوعِ پنجم شکلاتِ براق و ترد می‌دهد.
klink_chocolate_tempering_isced_f_2013_0533_1,spec_chocolate_tempering,kc_isced_0533,draws_on,منحنیِ دما و انتقالِ گرما,temperature curves and heat transfer,یکی دو درجه اختلاف تمپر را خراب می‌کند.
klink_chocolate_moulding_isced_f_2013_0533_0,spec_chocolate_moulding,kc_isced_0533,draws_on,جمع‌شدن با سرما,thermal contraction,شکلاتِ درست تمپرشده هنگامِ سردشدن از قالب جدا می‌شود.
klink_chocolate_moulding_isced_f_2013_0214_1,spec_chocolate_moulding,kc_isced_0214,draws_on,هنرِ قالب‌گیری,mould craft,پوسته‌ی نازک و یکنواخت کارِ دست است.
klink_sugar_cooking_stages_isced_f_2013_0531_0,spec_sugar_cooking_stages,kc_isced_0531,draws_on,غلظتِ قند و بلوری‌شدن,sugar concentration and crystallisation,کمی گلوکز یا آبلیمو جلوی شکرک‌زدن را می‌گیرد.
klink_sugar_cooking_stages_isced_f_2013_0533_1,spec_sugar_cooking_stages,kc_isced_0533,draws_on,بالارفتنِ نقطه‌ی جوش,boiling point elevation,با کم‌شدنِ آب دمای جوشِ شربت بالا می‌رود.
klink_pulled_blown_sugar_isced_f_2013_0531_0,spec_pulled_blown_sugar,kc_isced_0531,draws_on,شیشه‌ی بی‌شکلِ شکر,amorphous sugar glass,شکرِ داغِ سردشده بی‌بلور می‌ماند و مثل شیشه کار می‌شود.
klink_pulled_blown_sugar_isced_f_2013_0214_1,spec_pulled_blown_sugar,kc_isced_0214,draws_on,هنرِ دستیِ شبیهِ شیشه‌گری,glass-like handcraft,روشِ دمیدن مثلِ شیشه‌گری است.
klink_pulled_blown_sugar_isced_f_2013_1022_2,spec_pulled_blown_sugar,kc_isced_1022,draws_on,پیشگیری از سوختگی با شکرِ داغ,burn prevention with hot sugar,شکرِ داغ به پوست می‌چسبد و سوختگیِ عمیق می‌دهد.
klink_candy_making_isced_f_2013_0531_0,spec_candy_making,kc_isced_0531,draws_on,شیمیِ شکر و ژل,sugar and gel chemistry,قوامِ شربت سفتی و جویدنیِ آب‌نبات را تعیین می‌کند.
klink_candy_making_isced_f_2013_0721_1,spec_candy_making,kc_isced_0721,draws_on,فراوریِ فرآورده‌های قنادی,confectionery processing,رطوبتِ کم ماندگاری را بالا می‌برد.
klink_saffron_and_aromatics_isced_f_2013_0531_0,spec_saffron_and_aromatics,kc_isced_0531,draws_on,ترکیب‌های رنگ و عطرِ محلول در آب,water-soluble colour and aroma compounds,کروسین رنگ و سافرانال عطرِ زعفران است و گرمای زیاد عطر را می‌پراند.
klink_saffron_and_aromatics_isced_f_2013_0811_1,spec_saffron_and_aromatics,kc_isced_0811,draws_on,زعفران به عنوانِ محصولِ کشاورزی,saffron as a crop,کیفیتِ زعفران به نوعِ رشته و برداشت بستگی دارد.
klink_syrup_soaking_isced_f_2013_0533_0,spec_syrup_soaking,kc_isced_0533,draws_on,اختلافِ دما و پخش‌شدن,temperature difference and diffusion,قاعده‌ی رایج: شیرینیِ داغ با شربتِ سرد، یا برعکس.
klink_syrup_soaking_isced_f_2013_0531_1,spec_syrup_soaking,kc_isced_0531,draws_on,اسمز و غلظتِ قند,osmosis and sugar concentration,شربتِ خیلی غلیظ به درونِ شیرینی نفوذ نمی‌کند.
klink_baklava_phyllo_isced_f_2013_0721_0,spec_baklava_phyllo,kc_isced_0721,draws_on,فراوریِ خمیرِ ورقه‌ای,thin sheet dough processing,لایه‌ها باید پیش از پخت برش بخورند.
klink_baklava_phyllo_isced_f_2013_0533_1,spec_baklava_phyllo,kc_isced_0533,draws_on,نفوذِ گرما در شیرینیِ لایه‌ای,heat penetration in layered pastry,زیرِ باقلوا دیرتر از رویش می‌پزد.
klink_sohan_cooking_isced_f_2013_0512_0,spec_sohan_cooking,kc_isced_0512,draws_on,آنزیم‌های جوانه و شکستنِ نشاسته,malt enzymes and starch breakdown,آمیلازِ جوانه‌ی گندم نشاسته را به قند تبدیل می‌کند.
klink_sohan_cooking_isced_f_2013_0531_1,spec_sohan_cooking,kc_isced_0531,draws_on,کاراملی‌شدن و قهوه‌ای‌شدن,caramelisation and Maillard browning,رنگ و طعمِ سوهان از پختِ آرامِ قند و کره است.
klink_gaz_making_isced_f_2013_0531_0,spec_gaz_making,kc_isced_0531,draws_on,کفِ پروتئینی پایدار با شربتِ داغ,protein foam stabilised by hot syrup,شربتِ داغ سفیده را می‌پزد و کف را سفت می‌کند.
klink_gaz_making_isced_f_2013_0511_1,spec_gaz_making,kc_isced_0511,draws_on,انگبین از حشره روی درختِ گز,manna from insects on tamarisk,گزانگبینِ اصل شیره‌ای است که حشره‌ای روی درختچه‌ی گز می‌سازد.
klink_zoolbia_bamieh_frying_isced_f_2013_0533_0,spec_zoolbia_bamieh_frying,kc_isced_0533,draws_on,دمای روغن و انتقالِ گرما,oil temperature and heat transfer,روغنِ سرد شیرینی را چرب و روغنِ خیلی داغ بیرون را سوخته و درون را خام می‌کند.
klink_zoolbia_bamieh_frying_isced_f_2013_0531_1,spec_zoolbia_bamieh_frying,kc_isced_0531,draws_on,اکسایشِ روغنِ سرخ‌کردنی,frying oil oxidation,روغنِ کهنه تیره و بدبو می‌شود و باید عوض شود.
klink_zoolbia_bamieh_frying_isced_f_2013_1022_2,spec_zoolbia_bamieh_frying,kc_isced_1022,draws_on,پیشگیری از سوختگی و آتشِ روغن,hot oil burn and fire prevention,روی روغنِ آتش‌گرفته هرگز آب نمی‌ریزد.
klink_rice_flour_and_chickpea_cookies_isced_f_2013_0531_0,spec_rice_flour_and_chickpea_cookies,kc_isced_0531,draws_on,ساختارِ نشاسته‌ایِ بدونِ گلوتن,gluten-free starch structures,آردِ برنج و نخود گلوتن ندارد و شیرینی ترد و پودری می‌شود.
klink_rice_flour_and_chickpea_cookies_isced_f_2013_0533_1,spec_rice_flour_and_chickpea_cookies,kc_isced_0533,draws_on,پخت در دمای پایین,low-temperature baking,نان‌برنجی نباید رنگ بگیرد.
klink_regional_sweets_techniques_isced_f_2013_0721_0,spec_regional_sweets_techniques,kc_isced_0721,draws_on,فراوریِ شیرینیِ سنتی,traditional confectionery processing,هر شیرینی دما، چربی و روشِ پختِ خودش را دارد.
klink_regional_sweets_techniques_isced_f_2013_0314_1,spec_regional_sweets_techniques,kc_isced_0314,draws_on,میراث و فرهنگِ خوراک,food heritage and culture,شیرینیِ محلی با مراسم و آیین‌های هر منطقه گره خورده است.
klink_pashmak_and_noghl_isced_f_2013_0531_0,spec_pashmak_and_noghl,kc_isced_0531,draws_on,بلوری‌شدنِ کنترل‌شده‌ی شکر,controlled sugar crystallisation,نبات از سردشدنِ آرامِ شربتِ فراسیرشده بلور می‌بندد.
klink_pashmak_and_noghl_isced_f_2013_0533_1,spec_pashmak_and_noghl,kc_isced_0533,draws_on,پوشش‌دادن با چرخش در دیگ,pan coating by rotation,چرخشِ پیوسته لایه‌های نازک و یکنواختِ شکر می‌سازد.
klink_nut_preparation_isced_f_2013_0511_0,spec_nut_preparation,kc_isced_0511,draws_on,کپک‌های سازنده‌ی آفلاتوکسین,aflatoxin-producing moulds,پسته‌ی کپک‌زده سمِ خطرناک دارد و باید دور ریخته شود.
klink_nut_preparation_isced_f_2013_0531_1,spec_nut_preparation,kc_isced_0531,draws_on,اکسایشِ چربی و تندشدن,lipid oxidation and rancidity,مغزِ بوداده در هوا و گرما زودتر تند می‌شود.
klink_traditional_dessert_cooking_isced_f_2013_0531_0,spec_traditional_dessert_cooking,kc_isced_0531,draws_on,ژلاتینی‌شدن و غلیظ‌شدنِ نشاسته,starch gelatinisation and thickening,نشاسته در آب داغ باد می‌کند و دسر را می‌بندد.
klink_traditional_dessert_cooking_isced_f_2013_0314_1,spec_traditional_dessert_cooking,kc_isced_0314,draws_on,خوراک در آیین‌ها و مراسم,food in rituals and ceremonies,شله‌زرد و حلوا در نذر و مراسم جایگاهِ ویژه دارند.
klink_ice_cream_mix_formulation_isced_f_2013_0541_0,spec_ice_cream_mix_formulation,kc_isced_0541,draws_on,محاسبه‌ی تعادلِ وزنی,weighted balance calculations,مجموعِ درصدِ چربی، قند و جامد در بازه‌ی هدف تنظیم می‌شود.
klink_ice_cream_mix_formulation_isced_f_2013_0531_1,spec_ice_cream_mix_formulation,kc_isced_0531,draws_on,پایین‌آمدنِ نقطه‌ی انجماد با قند,freezing point depression by sugars,قندِ بیشتر بستنی را نرم‌تر ولی دیر‌سفت‌تر می‌کند.
klink_mix_pasteurisation_isced_f_2013_0511_0,spec_mix_pasteurisation,kc_isced_0511,draws_on,کاهشِ میکروبِ بیماری‌زا با گرما,pathogen reduction by heat,شیر و تخم‌مرغِ خام در بستنی خطرِ سالمونلا و لیستریا دارند.
klink_mix_pasteurisation_isced_f_2013_0721_1,spec_mix_pasteurisation,kc_isced_0721,draws_on,فراوریِ لبنیات,dairy processing,سردکردنِ سریع مانعِ رشدِ دوباره‌ی باکتری است.
klink_ice_cream_churning_isced_f_2013_0533_0,spec_ice_cream_churning,kc_isced_0533,draws_on,گرماگیری و اندازه‌ی بلورِ یخ,heat extraction and ice crystal size,انجمادِ سریع بلورِ ریز و بافتِ نرم می‌دهد.
klink_ice_cream_churning_isced_f_2013_0531_1,spec_ice_cream_churning,kc_isced_0531,draws_on,ناپایدارشدنِ چربی و ورودِ هوا,fat destabilisation and air incorporation,چربی دورِ حباب‌های هوا شبکه می‌سازد.
klink_ice_cream_hardening_storage_isced_f_2013_0533_0,spec_ice_cream_hardening_storage,kc_isced_0533,draws_on,شوکِ دمایی و بلوری‌شدنِ دوباره,heat shock and recrystallisation,هر بار نیمه‌ذوب و انجماد بلورها را درشت‌تر و بافت را زبر می‌کند.
klink_ice_cream_hardening_storage_isced_f_2013_0511_1,spec_ice_cream_hardening_storage,kc_isced_0511,draws_on,لیستریا در تجهیزاتِ بستنی,listeria in frozen dessert equipment,آبِ قاشق‌شور باید روان و تمیز باشد.
klink_traditional_ice_cream_making_isced_f_2013_0531_0,spec_traditional_ice_cream_making,kc_isced_0531,draws_on,آب‌دوستِ گلوکومانانِ ثعلب,salep glucomannan hydrocolloid,ثعلب از غده‌ی گیاهِ ثعلب است و بستنی را کش‌دار می‌کند.
klink_traditional_ice_cream_making_isced_f_2013_0533_1,spec_traditional_ice_cream_making,kc_isced_0533,draws_on,انجماد و بافت,freezing and texture,خامه‌ی یخ‌زده‌ی جداگانه تکه‌های ترد در بستنی می‌سازد.
klink_faloodeh_making_isced_f_2013_0531_0,spec_faloodeh_making,kc_isced_0531,draws_on,رشته‌ی ژلِ نشاسته,starch gel noodles,خمیرِ نشاسته‌ی پخته در آبِ سرد رشته‌ی سفت می‌شود.
klink_faloodeh_making_isced_f_2013_0533_1,spec_faloodeh_making,kc_isced_0533,draws_on,انجمادِ نیمه‌کاملِ شربت,partial freezing of syrup,شربتِ قندی دیرتر از آب یخ می‌زند.
klink_ice_cream_machine_care_isced_f_2013_0721_0,spec_ice_cream_machine_care,kc_isced_0721,draws_on,شست‌وشوی درجا در تجهیزاتِ لبنی,cleaning-in-place for dairy equipment,مانده‌ی شیر در قطعات بستری برای میکروب است.
klink_ice_cream_machine_care_isced_f_2013_0533_1,spec_ice_cream_machine_care,kc_isced_0533,draws_on,مبانیِ چرخه‌ی سرمایش,refrigeration cycle basics,کندانسورِ گردگرفته دستگاه را از سرما می‌اندازد.
klink_crepe_waffle_cooking_isced_f_2013_0533_0,spec_crepe_waffle_cooking,kc_isced_0533,draws_on,رسانشِ گرما با تماس,contact heat conduction,صفحه‌ی کم‌گرم کرپ را خشک و صفحه‌ی داغ آن را سوخته می‌کند.
klink_bakery_display_merchandising_isced_f_2013_0416_0,spec_bakery_display_merchandising,kc_isced_0416,draws_on,چیدمانِ فروش,visual merchandising,محصولِ پرفروش در دیدرس و محصولِ قدیمی‌تر جلوتر.
klink_bakery_display_merchandising_isced_f_2013_0212_1,spec_bakery_display_merchandising,kc_isced_0212,draws_on,طراحیِ نمایشِ دیداری,visual display design,رنگ و ارتفاع نگاهِ مشتری را هدایت می‌کنند.
klink_bakery_product_knowledge_isced_f_2013_0416_0,spec_bakery_product_knowledge,kc_isced_0416,draws_on,شناختِ کالا در فروش,product knowledge in retail sales,مشتریِ راهنمایی‌شده با اطمینان خرید می‌کند.
klink_bakery_product_knowledge_isced_f_2013_1013_1,spec_bakery_product_knowledge,kc_isced_1013,draws_on,خدماتِ میزبانی,hospitality service,گفتنِ حساسیت‌زا بخشی از مهمان‌نوازی است.
klink_cake_order_consultation_isced_f_2013_0416_0,spec_cake_order_consultation,kc_isced_0416,draws_on,فروشِ مشاوره‌ای,consultative selling,پرسیدنِ تعدادِ مهمان اندازه‌ی درستِ کیک را معلوم می‌کند.
klink_cake_order_consultation_isced_f_2013_0541_1,spec_cake_order_consultation,kc_isced_0541,draws_on,محاسبه‌ی سهم و قیمت,portion and price calculation,هر کیلو کیک حدودِ چند برشِ مشخص است.
klink_pastry_box_packing_isced_f_2013_0721_0,spec_pastry_box_packing,kc_isced_0721,draws_on,بسته‌بندیِ غذا,food packaging,نانِ گرم در کیسه عرق و کپک می‌کند.
klink_pastry_box_packing_isced_f_2013_0722_1,spec_pastry_box_packing,kc_isced_0722,draws_on,موادِ بسته‌بندی,packaging materials,کاغذِ روغنی، مقوا و پلاستیکِ خوراکی هر کدام کاربردِ خود را دارند.
klink_bakery_packaging_machine_isced_f_2013_0714_0,spec_bakery_packaging_machine,kc_isced_0714,draws_on,خودکارسازیِ بسته‌بندی,packaging automation,حسگرها بسته‌ی خالی یا باز را تشخیص می‌دهند.
klink_bakery_packaging_machine_isced_f_2013_0715_1,spec_bakery_packaging_machine,kc_isced_0715,draws_on,تنظیمِ مکانیکیِ دستگاه,machine setting and adjustment,دمای دوختِ کیسه باید با جنسِ آن جور باشد.
klink_bakery_quality_inspection_isced_f_2013_0721_0,spec_bakery_quality_inspection,kc_isced_0721,draws_on,استانداردهای کیفیتِ غذا,food quality standards,هر محصول مشخصاتِ قابلِ اندازه‌گیری دارد.
klink_bakery_quality_inspection_isced_f_2013_0542_1,spec_bakery_quality_inspection,kc_isced_0542,draws_on,نمونه‌گیری و نمودارِ کنترل,sampling and control charts,روندِ تدریجیِ وزن زودتر از خطای بزرگ دیده می‌شود.
klink_sensory_evaluation_isced_f_2013_0721_0,spec_sensory_evaluation,kc_isced_0721,draws_on,تحلیلِ حسیِ غذا,sensory analysis of food,آزمونِ بی‌نام از پیش‌داوری دوری می‌کند.
klink_sensory_evaluation_isced_f_2013_0542_1,spec_sensory_evaluation,kc_isced_0542,draws_on,امتیازدهی و آمار,scoring and statistics,میانگینِ چند نفر از نظرِ یک نفر معتبرتر است.
klink_bakery_production_planning_isced_f_2013_0413_0,spec_bakery_production_planning,kc_isced_0413,draws_on,برنامه‌ریزیِ عملیات,operations planning,ترتیبِ درستِ فر زمان و انرژی را کم می‌کند.
klink_bakery_production_planning_isced_f_2013_0542_1,spec_bakery_production_planning,kc_isced_0542,draws_on,پیش‌بینیِ تقاضا,demand forecasting,فروشِ هم‌روزِ هفته‌ی قبل راهنمای خوبی است.
klink_barista_trainee_isco_5246,spec_barista_trainee,kc_isco_5246,classified_as,,,
klink_barista_trainee_isco_5132,spec_barista_trainee,kc_isco_5132,classified_as,,,
klink_barista_isco_5132,spec_barista,kc_isco_5132,classified_as,,,
klink_barista_isco_5246,spec_barista,kc_isco_5246,classified_as,,,
klink_senior_barista_isco_5132,spec_senior_barista,kc_isco_5132,classified_as,,,
klink_head_barista_isco_5132,spec_head_barista,kc_isco_5132,classified_as,,,
klink_head_barista_isco_1412,spec_head_barista,kc_isco_1412,classified_as,,,
klink_bar_supervisor_isco_5132,spec_bar_supervisor,kc_isco_5132,classified_as,,,
klink_bar_supervisor_isco_1412,spec_bar_supervisor,kc_isco_1412,classified_as,,,
klink_brew_bar_barista_isco_5132,spec_brew_bar_barista,kc_isco_5132,classified_as,,,
klink_non_alcoholic_mixologist_isco_5132,spec_non_alcoholic_mixologist,kc_isco_5132,classified_as,,,
klink_soda_fountain_attendant_isco_5246,spec_soda_fountain_attendant,kc_isco_5246,classified_as,,,
klink_bar_back_isco_5132,spec_bar_back,kc_isco_5132,classified_as,,,
klink_bar_back_isco_9412,spec_bar_back,kc_isco_9412,classified_as,,,
klink_beverage_runner_isco_5131,spec_beverage_runner,kc_isco_5131,classified_as,,,
klink_beverage_manager_isco_1412,spec_beverage_manager,kc_isco_1412,classified_as,,,
klink_coffee_cart_operator_isco_5212,spec_coffee_cart_operator,kc_isco_5212,classified_as,,,
klink_coffee_cart_operator_isco_5132,spec_coffee_cart_operator,kc_isco_5132,classified_as,,,
klink_breakfast_beverage_attendant_isco_5246,spec_breakfast_beverage_attendant,kc_isco_5246,classified_as,,,
klink_coffee_vending_attendant_isco_9623,spec_coffee_vending_attendant,kc_isco_9623,classified_as,,,
klink_coffee_vending_attendant_isco_5246,spec_coffee_vending_attendant,kc_isco_5246,classified_as,,,
klink_beverage_menu_developer_isco_5132,spec_beverage_menu_developer,kc_isco_5132,classified_as,,,
klink_coffee_trainer_isco_2320,spec_coffee_trainer,kc_isco_2320,classified_as,,,
klink_specialty_coffee_consultant_isco_2421,spec_specialty_coffee_consultant,kc_isco_2421,classified_as,,,
klink_gahwa_maker_isco_5246,spec_gahwa_maker,kc_isco_5246,classified_as,,,
klink_gahwa_maker_isco_5132,spec_gahwa_maker,kc_isco_5132,classified_as,,,
klink_coffee_tea_retail_specialist_isco_5223,spec_coffee_tea_retail_specialist,kc_isco_5223,classified_as,,,
klink_roastery_assistant_isco_9329,spec_roastery_assistant,kc_isco_9329,classified_as,,,
klink_coffee_roaster_isco_8160,spec_coffee_roaster,kc_isco_8160,classified_as,,,
klink_coffee_roaster_isco_7515,spec_coffee_roaster,kc_isco_7515,classified_as,,,
klink_roastery_operator_isco_8160,spec_roastery_operator,kc_isco_8160,classified_as,,,
klink_head_roaster_isco_3122,spec_head_roaster,kc_isco_3122,classified_as,,,
klink_head_roaster_isco_7515,spec_head_roaster,kc_isco_7515,classified_as,,,
klink_green_coffee_buyer_isco_3323,spec_green_coffee_buyer,kc_isco_3323,classified_as,,,
klink_green_coffee_buyer_isco_3324,spec_green_coffee_buyer,kc_isco_3324,classified_as,,,
klink_q_grader_isco_7515,spec_q_grader,kc_isco_7515,classified_as,,,
klink_coffee_quality_controller_isco_7515,spec_coffee_quality_controller,kc_isco_7515,classified_as,,,
klink_coffee_packaging_operator_isco_8183,spec_coffee_packaging_operator,kc_isco_8183,classified_as,,,
klink_coffee_brand_ambassador_isco_3322,spec_coffee_brand_ambassador,kc_isco_3322,classified_as,,,
klink_coffee_brand_ambassador_isco_5242,spec_coffee_brand_ambassador,kc_isco_5242,classified_as,,,
klink_teahouse_attendant_isco_5246,spec_teahouse_attendant,kc_isco_5246,classified_as,,,
klink_samovar_keeper_isco_5246,spec_samovar_keeper,kc_isco_5246,classified_as,,,
klink_sofrekhaneh_service_isco_5131,spec_sofrekhaneh_service,kc_isco_5131,classified_as,,,
klink_teahouse_manager_isco_1412,spec_teahouse_manager,kc_isco_1412,classified_as,,,
klink_hookah_attendant_isco_5246,spec_hookah_attendant,kc_isco_5246,classified_as,,,
klink_tea_master_isco_5132,spec_tea_master,kc_isco_5132,classified_as,,,
klink_tea_master_isco_7515,spec_tea_master,kc_isco_7515,classified_as,,,
klink_tea_bar_attendant_isco_5246,spec_tea_bar_attendant,kc_isco_5246,classified_as,,,
klink_tea_taster_isco_7515,spec_tea_taster,kc_isco_7515,classified_as,,,
klink_tea_blender_isco_8160,spec_tea_blender,kc_isco_8160,classified_as,,,
klink_tea_blender_isco_7515,spec_tea_blender,kc_isco_7515,classified_as,,,
klink_tea_processing_operator_isco_8160,spec_tea_processing_operator,kc_isco_8160,classified_as,,,
klink_juice_bar_attendant_isco_5246,spec_juice_bar_attendant,kc_isco_5246,classified_as,,,
klink_juice_ice_cream_attendant_isco_5246,spec_juice_ice_cream_attendant,kc_isco_5246,classified_as,,,
klink_traditional_drinks_maker_isco_5246,spec_traditional_drinks_maker,kc_isco_5246,classified_as,,,
klink_traditional_drinks_maker_isco_7514,spec_traditional_drinks_maker,kc_isco_7514,classified_as,,,
klink_juice_bar_supervisor_isco_5246,spec_juice_bar_supervisor,kc_isco_5246,classified_as,,,
klink_juice_bar_supervisor_isco_1412,spec_juice_bar_supervisor,kc_isco_1412,classified_as,,,
klink_herbal_distillate_maker_isco_8160,spec_herbal_distillate_maker,kc_isco_8160,classified_as,,,
klink_malt_beverage_brewer_isco_8160,spec_malt_beverage_brewer,kc_isco_8160,classified_as,,,
klink_bartender_isco_5132,spec_bartender,kc_isco_5132,classified_as,,,
klink_head_bartender_isco_5132,spec_head_bartender,kc_isco_5132,classified_as,,,
klink_head_bartender_isco_1412,spec_head_bartender,kc_isco_1412,classified_as,,,
klink_sommelier_isco_5131,spec_sommelier,kc_isco_5131,classified_as,,,
klink_cellar_master_isco_5131,spec_cellar_master,kc_isco_5131,classified_as,,,
klink_cellar_master_isco_1412,spec_cellar_master,kc_isco_1412,classified_as,,,
klink_brewer_isco_8160,spec_brewer,kc_isco_8160,classified_as,,,
klink_distiller_isco_8160,spec_distiller,kc_isco_8160,classified_as,,,
klink_extraction_theory_isced_f_2013_0531_0,spec_extraction_theory,kc_isced_0531,draws_on,انحلال‌پذیری و سرعتِ حل‌شدن,solubility and dissolution kinetics,ترکیب‌های اسیدی زودتر و ترکیب‌های تلخ دیرتر در آب حل می‌شوند.
klink_extraction_theory_isced_f_2013_0533_1,spec_extraction_theory,kc_isced_0533,draws_on,جریانِ سیال در بسترِ متخلخل,fluid flow through a porous bed,آب از لایهٔ فشردهٔ قهوه می‌گذرد و درشتیِ ذرات سرعتِ جریان را تعیین می‌کند.
klink_extraction_theory_isced_f_2013_0541_2,spec_extraction_theory,kc_isced_0541,draws_on,نسبت و درصد,ratios and percentages,نسبتِ دم و درصدِ عصاره با حسابِ ساده به‌دست می‌آید.
klink_coffee_drink_recipes_isced_f_2013_1013_0,spec_coffee_drink_recipes,kc_isced_1013,draws_on,دستورِ استانداردِ نوشیدنی,standardised beverage recipes,هر نوشیدنی نسبت و حجمِ مشخص دارد تا هر بار همان طعم را بدهد.
klink_milk_science_isced_f_2013_0512_0,spec_milk_science,kc_isced_0512,draws_on,پروتئین‌های شیر و واسرشت‌شدن,milk proteins and denaturation,پروتئینِ آبِ پنیر در حدودِ ۶۵ درجه کفِ پایدار می‌سازد و در گرمای زیاد از هم می‌پاشد.
klink_milk_science_isced_f_2013_0721_1,spec_milk_science,kc_isced_0721,draws_on,فرآوریِ شیر و شیرهای گیاهی,dairy and plant-based milk processing,هموژنیزه‌کردن و افزودنیِ شیرهای باریستایی رفتارِ کف را عوض می‌کند.
klink_milk_science_isced_f_2013_0533_2,spec_milk_science,kc_isced_0533,draws_on,انتقالِ گرما و بخار,heat transfer and steam,بخارِ داغ هم گرم می‌کند و هم هوا را به شیر می‌راند.
klink_cold_brew_isced_f_2013_0531_0,spec_cold_brew,kc_isced_0531,draws_on,وابستگیِ عصاره‌گیری به دما,temperature dependence of extraction,در آبِ سرد ترکیب‌های کم‌تری حل می‌شود، پس زمانِ دم بسیار بلندتر است.
klink_cold_brew_isced_f_2013_0721_1,spec_cold_brew,kc_isced_0721,draws_on,ماندگاریِ نوشیدنیِ آماده,shelf life of ready-to-drink beverages,قهوهٔ سرددم کم‌اسید است و اگر سرد نماند، میکروب در آن رشد می‌کند.
klink_batch_brew_isced_f_2013_0533_0,spec_batch_brew,kc_isced_0533,draws_on,نگه‌داشتنِ گرما و عایقِ حرارتی,heat retention and thermal insulation,قهوه روی صفحهٔ داغ زود تلخ می‌شود و در مخزنِ عایق بهتر می‌ماند.
klink_batch_brew_isced_f_2013_1013_1,spec_batch_brew,kc_isced_1013,draws_on,سرو نوشیدنی در حجمِ زیاد,volume beverage service,برای مهمانِ زیاد باید پیش از اوجِ کار آماده بود.
klink_turkish_coffee_isced_f_2013_0533_0,spec_turkish_coffee,kc_isced_0533,draws_on,نقطهٔ جوش و تشکیلِ کف,boiling point and foam formation,قهوه باید پیش از جوشیدنِ کامل از روی آتش برداشته شود تا کفش بماند.
klink_turkish_coffee_isced_f_2013_0314_1,spec_turkish_coffee,kc_isced_0314,draws_on,فرهنگ و آدابِ قهوه,coffee culture and customs,قهوهٔ ترک در ایران و منطقه آداب و پذیراییِ خودش را دارد.
klink_arabic_coffee_gahwa_isced_f_2013_0314_0,spec_arabic_coffee_gahwa,kc_isced_0314,draws_on,سنت‌های پذیراییِ منطقه‌ای,regional hospitality traditions,قهوه در جنوبِ ایران نشانِ خوشامدگویی است و ترتیبِ ریختنش آداب دارد.
klink_arabic_coffee_gahwa_isced_f_2013_0531_1,spec_arabic_coffee_gahwa,kc_isced_0531,draws_on,ترکیب‌های معطرِ ادویه,aroma compounds of spices,روغن‌های فرّارِ هل در جوشیدنِ طولانی از دست می‌روند.
